SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,3400 Welborn St #107,Dallas,TX,75219,335000,2,2.0,Wyndemere Condo,1392,71569,1998,171,241,768,Active,,,http://www.redfin.com/TX/Dallas/3400-Welborn-St-75219/unit-107/home/32198893,NTREIS,14391189,N,Y,32.8099817,-96.8055298
MLS Listing,,Condo/Co-op,3400 Welborn St #313,Dallas,TX,75219,215000,1,1.0,Wyndemere Condo,890,71569,1998,236,242,491,Active,,,http://www.redfin.com/TX/Dallas/3400-Welborn-St-75219/unit-313/home/32198861,NTREIS,14344767,N,Y,32.8099817,-96.8055298
MLS Listing,,Single Family Residential,515 High St,Dallas,TX,75203,365000,3,2.5,Prospect Hill,2148,7841,2021,9,170,,Active,,,http://www.redfin.com/TX/Dallas/515-High-St-75203/home/30889207,NTREIS,14492559,N,Y,32.742377,-96.7935789
MLS Listing,,Condo/Co-op,4709 Bryan St #404,Dallas,TX,75204,363000,2,2.5,Bryan Heights Condos,1550,7710,2017,53,234,195,Active,,,http://www.redfin.com/TX/Dallas/4709-Bryan-St-75204/unit-404/home/144109503,NTREIS,14471317,N,Y,32.8029211,-96.7746632
MLS Listing,,Vacant Land,4535 Weldon St,Dallas,TX,75204,240000,0,,Belmont Park,,,,196,,,Active,,,http://www.redfin.com/TX/Dallas/4535-Weldon-St-75204/home/30809391,NTREIS,14375262,N,Y,32.8095456,-96.7860657
MLS Listing,,Single Family Residential,903 N Beckley Ave,Dallas,TX,75203,500000,4,2.0,Zang S Crystal Hill,1544,6970,1925,115,324,,Active,,,http://www.redfin.com/TX/Dallas/903-N-Beckley-Ave-75203/home/30828689,NTREIS,14429037,N,Y,32.7539246,-96.8231614
MLS Listing,,Vacant Land,359 S Fleming Ave,Dallas,TX,75203,215000,0,,Oak Cliff Original Town Of,,7884,1925,253,,,Active,,,http://www.redfin.com/TX/Dallas/359-S-Fleming-Ave-75203/home/30826178,NTREIS,14333085,N,Y,32.744526,-96.8100015
MLS Listing,,Townhouse,3329 N Haskell Ave,Dallas,TX,75204,650000,2,2.5,Portobello By The Creek,2537,1481,1996,32,256,240,Active,,,http://www.redfin.com/TX/Dallas/3329-N-Haskell-Ave-75204/home/31122728,NTREIS,14482264,N,Y,32.811368,-96.7981889
MLS Listing,,Condo/Co-op,3505 Turtle Creek Blvd Unit 20F,Dallas,TX,75219,2590000,2,2.5,Vendome On Turtle Creek Condo,3863,,2000,115,670,2107,Active,,,http://www.redfin.com/TX/Dallas/3505-Turtle-Creek-Blvd-75219/unit-20F/home/161120905,NTREIS,14431514,N,Y,32.8107535,-96.8037013
MLS Listing,,Condo/Co-op,3505 Turtle Creek Blvd Unit 11E,Dallas,TX,75219,995000,2,3.5,Vendome Turtle Crk Condo,2173,90997,2000,134,458,1337,Active,,,http://www.redfin.com/TX/Dallas/3505-Turtle-Creek-Blvd-75219/unit-11E/home/30731972,NTREIS,14407108,N,Y,32.8107535,-96.8037013
MLS Listing,,Condo/Co-op,3505 Turtle Creek Blvd Unit 4C,Dallas,TX,75219,1895000,3,4.0,Vendome On Turtle Creek,3616,,2002,4,524,2549,Active,,,http://www.redfin.com/TX/Dallas/3505-Turtle-Creek-Blvd-75219/unit-4C/home/30731941,NTREIS,14494400,N,Y,32.8107535,-96.8037013
MLS Listing,,Vacant Land,3349 Coronet Blvd,Dallas,TX,75212,299900,0,,Heights Macarthur,,6142,,43,,,Active,,,http://www.redfin.com/TX/Dallas/3349-Coronet-Blvd-75212/home/30971555,NTREIS,14477911,N,Y,32.78283,-96.831193
For-Sale-by-Owner Listing,,Condo/Co-op,3920 Travis St Apt 15,Dallas,TX,75204,525000,2,2.5,Dallas,1262,,1985,108,416,,Active,,,http://www.redfin.com/TX/Dallas/3920-Travis-St-75204/unit-15/home/31187302,Fizber.com,5063855,N,Y,32.811421,-96.7965445
MLS Listing,,Townhouse,3258 N Haskell Ave,Dallas,TX,75204,475000,2,2.5,Travis Terrace City Homes,2516,1699,2000,5,189,289,Active,January-9-2021 02:00 PM,January-9-2021 04:00 PM,http://www.redfin.com/TX/Dallas/3258-N-Haskell-Ave-75204/home/32212182,NTREIS,14493621,N,Y,32.8114435,-96.7961631
MLS Listing,,Condo/Co-op,3906 Buena Vista St Unit 15A,Dallas,TX,75204,329900,2,2.5,Buena Vista Condos 3910,1367,42079,1983,30,241,188,Active,January-10-2021 01:00 AM,January-10-2021 03:00 PM,http://www.redfin.com/TX/Dallas/3906-Buena-Vista-St-75204/unit-15A/home/105512565,NTREIS,14483818,N,Y,32.8115186,-96.797545
MLS Listing,,Multi-Family (2-4 Unit),4510 Coles Manor Pl,Dallas,TX,75204,604900,3,2.5,Belmont Park Rev,2217,5445,2021,123,273,,Active,,,http://www.redfin.com/TX/Dallas/4510-Coles-Manor-Pl-75204/home/30809364,NTREIS,14429883,N,Y,32.8105868,-96.7886584
MLS Listing,,Single Family Residential,4620 Capitol Ave,Dallas,TX,75204,410000,3,2.0,GOLF PAK BLK G 2007 LOT 4,1474,6621,1946,131,278,,Active,,,http://www.redfin.com/TX/Dallas/4620-Capitol-Ave-75204/home/30809483,NTREIS,14424509,N,Y,32.8092029,-96.7842643
MLS Listing,,Single Family Residential,3222 Bataan St,Dallas,TX,75212,250000,3,2.0,Valley Park,1384,5314,1948,5,181,,Active,,,http://www.redfin.com/TX/Dallas/3222-Bataan-St-75212/home/30971842,NTREIS,14493792,N,Y,32.7807717,-96.831698
MLS Listing,,Condo/Co-op,2933 Shelby Ave,Dallas,TX,75219,312750,2,2.0,SHELBY PLACE CONDOMINIUM,1646,,1973,176,190,350,Active,,,http://www.redfin.com/TX/Dallas/2933-Shelby-Ave-75219/home/30797105,NTREIS,14388526,N,Y,32.8087444,-96.810873
MLS Listing,,Condo/Co-op,2319 Kirby St #102,Dallas,TX,75204,389900,2,2.5,Milimo Terrace,1414,8581,2019,8,276,150,Active,,,http://www.redfin.com/TX/Dallas/2319-Kirby-St-75204/unit-102/home/160494084,NTREIS,14492933,N,Y,32.8089416,-96.7834291
MLS Listing,,Single Family Residential,4801 Worth St,Dallas,TX,75246,709900,4,3.5,T J Rodgers,3362,6970,1918,99,211,,Active,,,http://www.redfin.com/TX/Dallas/4801-Worth-St-75246/home/30793811,NTREIS,14444318,N,Y,32.7977007,-96.7689941
MLS Listing,,Single Family Residential,3321 Coronet Blvd,Dallas,TX,75212,265000,2,1.5,Heights Macarthur,792,5009,1948,118,335,,Active,,,http://www.redfin.com/TX/Dallas/3321-Coronet-Blvd-75212/home/30971562,NTREIS,14433044,N,Y,32.7819691,-96.831646
MLS Listing,,Vacant Land,4601 Weldon St,Dallas,TX,75204,240000,0,,Belmont Park,,,,208,,,Active,,,http://www.redfin.com/TX/Dallas/4601-Weldon-St-75204/home/172070354,NTREIS,14366212,N,Y,32.8099187,-96.7858067
MLS Listing,,Condo/Co-op,2728 Reagan St #203,Dallas,TX,75219,179000,2,1.5,Brownstone At Reagan Condo,879,7492,1983,79,204,173,Active,,,http://www.redfin.com/TX/Dallas/2728-Reagan-St-75219/unit-203/home/31163864,NTREIS,14454218,N,Y,32.8076838,-96.8133872
MLS Listing,,Condo/Co-op,3601 Turtle Creek Blvd #301,Dallas,TX,75219,849000,1,1.5,Gold Crest Condo,1443,48569,1964,65,588,1395,Active,,,http://www.redfin.com/TX/Dallas/3601-Turtle-Creek-Blvd-75219/unit-301/home/30795260,NTREIS,14466161,N,Y,32.8113849,-96.802148
MLS Listing,,Vacant Land,4607 Weldon St,Dallas,TX,75204,240000,0,,Belmont Park,,,2021,205,,,Active,,,http://www.redfin.com/TX/Dallas/4607-Weldon-St-75204/home/172126521,NTREIS,14368664,N,Y,32.8099549,-96.7857823
MLS Listing,,Single Family Residential,2831 Tanner St,Dallas,TX,75215,110000,2,1.0,English Place,1022,5489,1925,4,108,,Active,,,http://www.redfin.com/TX/Dallas/2831-Tanner-St-75215/home/30808086,NTREIS,14494681,N,Y,32.7664087,-96.7633841
MLS Listing,,Townhouse,1262 N Prairie Ave,Dallas,TX,75204,474000,2,2.5,Urban Place 2,1905,2788,2017,26,249,250,Active,,,http://www.redfin.com/TX/Dallas/1262-N-Prairie-Ave-75204/home/143837884,NTREIS,14476329,N,Y,32.8019421,-96.7725781
MLS Listing,,Vacant Land,413 N Prairie Ave,Dallas,TX,75246,129000,0,,Burk & Slaughter,,3006,1920,232,,,Active,,,http://www.redfin.com/TX/Dallas/413-N-Prairie-Ave-75246/home/30793858,NTREIS,14348418,N,Y,32.7963576,-96.7678647
MLS Listing,,Townhouse,3338 Blackburn St,Dallas,TX,75204,1475000,3,3.5,Cascada At Turtle Creek,3696,2396,2003,126,399,850,Active,,,http://www.redfin.com/TX/Dallas/3338-Blackburn-St-75204/home/30730105,NTREIS,14427117,N,Y,32.811825,-96.798353
MLS Listing,,Condo/Co-op,2630 Calvin St #103,Dallas,TX,75204,435000,2,2.5,BELMONT PARK,1700,10019,2017,99,256,295,Active,,,http://www.redfin.com/TX/Dallas/2630-Calvin-St-75204/unit-103/home/145610014,NTREIS,14445761,N,Y,32.8107379,-96.7877476
MLS Listing,,Townhouse,4808 San Jacinto St #103,Dallas,TX,75204,435000,2,2.5,R Fenbys,1812,5663,2020,122,240,250,Active,,,http://www.redfin.com/TX/Dallas/4808-San-Jacinto-St-75204/unit-103/home/173110979,NTREIS,14431099,N,Y,32.8046375,-96.7754418
MLS Listing,,Single Family Residential,2411 Kirby St,Dallas,TX,75204,310000,2,1.0,Golf Park Rev,1136,7492,1928,106,273,,Active,,,http://www.redfin.com/TX/Dallas/2411-Kirby-St-75204/home/30809431,NTREIS,14439970,N,Y,32.8097988,-96.7846425
MLS Listing,,Condo/Co-op,3525 Turtle Creek Blvd Unit 9D,Dallas,TX,75219,895000,3,4.0,3525 Condos,4069,,1957,156,220,4060,Active,,,http://www.redfin.com/TX/Dallas/3525-Turtle-Creek-Blvd-75219/unit-9D/home/30794885,NTREIS,14406249,N,Y,32.8114835,-96.8032005
MLS Listing,,Condo/Co-op,3525 Turtle Creek Blvd Unit 4C,Dallas,TX,75219,310000,1,1.0,3525 Condos,1277,,1957,73,243,1239,Active,,,http://www.redfin.com/TX/Dallas/3525-Turtle-Creek-Blvd-75219/unit-4C/home/30794924,NTREIS,14461182,N,Y,32.8114835,-96.8032005
MLS Listing,,Condo/Co-op,3525 Turtle Creek Blvd Unit 15A,Dallas,TX,75219,679000,3,3.0,Condo 3525,2672,123013,1957,82,254,2515,Active,,,http://www.redfin.com/TX/Dallas/3525-Turtle-Creek-Blvd-75219/unit-15A/home/30794936,NTREIS,14454928,N,Y,32.8114835,-96.8032005
MLS Listing,,Multi-Family (2-4 Unit),4801 Monarch St,Dallas,TX,75204,2055000,3,,Fakes Park Place,7230,7536,2019,78,284,,Active,,,http://www.redfin.com/TX/Dallas/4801-Monarch-St-75204/home/171395786,NTREIS,14458994,N,Y,32.8073921,-96.7792552
MLS Listing,,Single Family Residential,419 W Colorado Blvd,Dallas,TX,75208,1350000,4,4.5,East Kessler Park 01 Instl,3600,7971,2021,31,375,,Active,,,http://www.redfin.com/TX/Dallas/419-W-Colorado-Blvd-75208/home/173916574,NTREIS,14483654,N,Y,32.7597013,-96.8281591
Redfin Data,,Condo/Co-op,3915 Buena Vista St Unit B,Dallas,TX,75204,289000,2,1.5,Dallas,1053,95396,1980,17,274,,Pre On-Market,,,http://www.redfin.com/TX/Dallas/3915-Buena-Vista-St-75204/unit-B/home/30799004,Coming Soon,65646,N,Y,32.8121789,-96.7978264
MLS Listing,,Single Family Residential,2344 Throckmorton St,Dallas,TX,75219,899000,3,3.5,J F Partners,3176,14985,2004,2,283,,Active,,,http://www.redfin.com/TX/Dallas/2344-Throckmorton-St-75219/home/30740053,NTREIS,14495680,N,Y,32.8048315,-96.8187057
MLS Listing,,Single Family Residential,408 N Prairie Ave,Dallas,TX,75246,565000,4,3.5,Ozone Add,2714,5009,2014,57,208,,Active,January-9-2021 12:00 PM,January-9-2021 02:00 PM,http://www.redfin.com/TX/Dallas/408-N-Prairie-Ave-75246/home/30793756,NTREIS,14468881,N,Y,32.7965141,-96.7674046
MLS Listing,,Condo/Co-op,2727 Reagan St Unit F,Dallas,TX,75219,249500,2,1.5,2727 Reagan Condo,983,8843,1982,63,254,200,Active,,,http://www.redfin.com/TX/Dallas/2727-Reagan-St-75219/unit-F/home/31181881,NTREIS,14465558,N,Y,32.8084647,-96.8132216
MLS Listing,,Single Family Residential,4809 Victor St,Dallas,TX,75246,394000,3,2.0,Ozone,1862,5314,1918,171,212,,Active,,,http://www.redfin.com/TX/Dallas/4809-Victor-St-75246/home/30793757,NTREIS,14392124,N,Y,32.7963499,-96.7671954
MLS Listing,,Single Family Residential,3037 Warren Ave,Dallas,TX,75215,225000,3,2.0,Winchester Place,1572,5009,2021,110,143,,Active,,,http://www.redfin.com/TX/Dallas/3037-Warren-Ave-75215/home/30797791,NTREIS,14438392,N,Y,32.769574,-96.761962
MLS Listing,,Single Family Residential,4622 Coles Manor Pl,Dallas,TX,75204,499000,3,2.0,Belmont Park,1592,6490,1944,465,313,,Active,,,http://www.redfin.com/TX/Dallas/4622-Coles-Manor-Pl-75204/home/30809093,NTREIS,14197452,N,Y,32.8111711,-96.7876116
MLS Listing,,Multi-Family (2-4 Unit),4820 DINSMORE Ct,Dallas,TX,75204,619000,3,3.5,DINSMORE CT,2149,1568,2020,105,288,,Active,January-10-2021 12:00 PM,January-10-2021 04:00 PM,http://www.redfin.com/TX/Dallas/4820-Dinsmore-CT-75204/home/173622421,NTREIS,14441966,N,Y,32.807378,-96.778645
MLS Listing,,Single Family Residential,1526 Padgitt Ave,Dallas,TX,75203,164900,4,2.0,Cedar Cliff,1012,7797,1923,1,163,,Active,,,http://www.redfin.com/TX/Dallas/1526-Padgitt-Ave-75203/home/30837264,NTREIS,14494132,N,Y,32.740912,-96.7989459
MLS Listing,,Vacant Land,1122 Compton St,Dallas,TX,75203,28500,0,,Lincoln Park,,3659,,340,,,Active,,,http://www.redfin.com/TX/Dallas/1122-Compton-St-75203/home/30829057,NTREIS,14274702,N,Y,32.7421906,-96.8068457
MLS Listing,,Vacant Land,2209 N Prairie Ave,Dallas,TX,75204,205000,0,,Prairie Place,,3354,1950,47,,,Active,,,http://www.redfin.com/TX/Dallas/2209-N-Prairie-Ave-75204/home/32395978,NTREIS,14476110,N,Y,32.8091175,-96.7816691
MLS Listing,,Multi-Family (2-4 Unit),2211 N Prairie Ave,Dallas,TX,75204,410000,4,,Prairie Place,969,3354,1950,29,423,,Active,,,http://www.redfin.com/TX/Dallas/2211-N-Prairie-Ave-75204/home/30809461,NTREIS,14484998,N,Y,32.8091235,-96.781633
MLS Listing,,Townhouse,3959 Travis St,Dallas,TX,75204,605000,3,2.5,Thirty-Nine Thirty-Nine Travis Th,2490,2047,2003,253,243,110,Active,,,http://www.redfin.com/TX/Dallas/3959-Travis-St-75204/home/32255860,NTREIS,14332917,N,Y,32.8125799,-96.796278
MLS Listing,,Condo/Co-op,2706 Throckmorton St Unit C,Dallas,TX,75219,507000,2,2.5,JD Cullums Oak Lawn,1919,4356,2016,3,264,175,Active,January-10-2021 01:00 PM,January-10-2021 03:00 PM,http://www.redfin.com/TX/Dallas/2706-Throckmorton-St-75219/unit-C/home/147237745,NTREIS,14495043,N,Y,32.808246,-96.8142107
MLS Listing,,Condo/Co-op,2706 Throckmorton St Unit B,Dallas,TX,75219,499000,2,2.5,JD Cullums Oak Lawn,1919,4356,2016,12,260,175,Active,January-10-2021 01:00 PM,January-10-2021 03:00 PM,http://www.redfin.com/TX/Dallas/2706-Throckmorton-St-75219/unit-B/home/147237744,NTREIS,14487640,N,Y,32.808246,-96.8142107
MLS Listing,,Condo/Co-op,2706 Throckmorton St Unit A,Dallas,TX,75219,545000,3,2.5,JD Cullums Oak Lawn,1919,4356,2016,3,284,175,Active,January-10-2021 01:00 AM,January-10-2021 03:00 PM,http://www.redfin.com/TX/Dallas/2706-Throckmorton-St-75219/unit-A/home/147237743,NTREIS,14495051,N,Y,32.808246,-96.8142107
MLS Listing,,Single Family Residential,206 N Patton Ave,Dallas,TX,75203,250000,2,2.0,Oak Cliff Original Town Of,1050,1960,1945,52,238,,Active,,,http://www.redfin.com/TX/Dallas/206-N-Patton-Ave-75203/home/30826357,NTREIS,14468934,N,Y,32.7486578,-96.8195876
MLS Listing,,Single Family Residential,4113 Entrada Way,Dallas,TX,75219,834675,3,4.0,Skyline Terrace Villas,3052,,2019,236,273,100,Active,January-9-2021 11:00 AM,January-9-2021 05:00 PM,http://www.redfin.com/TX/Dallas/4113-Entrada-WAY-75219/home/167167096,NTREIS,14345218,N,Y,32.805105,-96.819063
MLS Listing,,Single Family Residential,518 Toronto St,Dallas,TX,75212,480000,3,1.0,Close In,1120,7492,1948,22,429,,Active,,,http://www.redfin.com/TX/Dallas/518-Toronto-St-75212/home/30972974,NTREIS,14486961,N,Y,32.7793543,-96.8329072
MLS Listing,,Multi-Family (2-4 Unit),4619 Coles Manor Pl,Dallas,TX,75204,609900,3,2.5,Belmont Park Rev,2262,6490,2021,120,270,,Active,,,http://www.redfin.com/TX/Dallas/4619-Coles-Manor-Pl-75204/home/30809118,NTREIS,14430157,N,Y,32.81151,-96.7878224
MLS Listing,,Single Family Residential,703 Woodbine Ave,Dallas,TX,75203,200000,3,1.0,Cedar Cliff Add,1625,10498,1923,3,123,,Active,,,http://www.redfin.com/TX/Dallas/703-Woodbine-Ave-75203/home/30837268,NTREIS,14490461,N,Y,32.7409699,-96.8019235
MLS Listing,,Condo/Co-op,3818 N Hall St #123,Dallas,TX,75219,245000,2,1.5,Tall Trees Condo,950,51009,1980,2,258,254,Active,,,http://www.redfin.com/TX/Dallas/3818-N-Hall-St-75219/unit-123/home/30795887,NTREIS,14496111,N,Y,32.8108621,-96.8083627
MLS Listing,,Vacant Land,154 S Cisco St,Dallas,TX,75226,100000,0,,Terraces The Trl,,1568,,57,,,Active,,,http://www.redfin.com/TX/Dallas/154-S-Cisco-St-75226/home/108266574,NTREIS,14470938,N,Y,32.7928616,-96.7647277
MLS Listing,,Townhouse,3967 Travis St,Dallas,TX,75204,639900,3,3.5,Thirty-Nine Thirty-Nine Travis Th,2660,2004,2003,96,241,110,Active,,,http://www.redfin.com/TX/Dallas/3967-Travis-St-75204/home/32255907,NTREIS,14438752,N,Y,32.812773,-96.796268
MLS Listing,,Vacant Land,162 S Cisco St,Dallas,TX,75226,100000,0,,Terraces The Trl,,1481,,57,,,Active,,,http://www.redfin.com/TX/Dallas/162-S-Cisco-St-75226/home/147235825,NTREIS,14470930,N,Y,32.7928151,-96.7646762
MLS Listing,,Vacant Land,1610 N Fitzhugh Ave,Dallas,TX,75204,1608000,0,,College Hill Add,,23000,,325,,,Active,,,http://www.redfin.com/TX/Dallas/1610-N-Fitzhugh-Ave-75206/home/32402634,NTREIS,14285313,N,Y,32.8056804,-96.7753841
MLS Listing,,Condo/Co-op,3939 Buena Vista St Unit B,Dallas,TX,75204,285000,2,1.5,Bristle Cone Twnhs Condos,1053,95222,1980,1,271,28,Active,,,http://www.redfin.com/TX/Dallas/3939-Buena-Vista-St-75204/unit-B/home/30799022,NTREIS,14494871,N,Y,32.8128645,-96.7975007
MLS Listing,,Single Family Residential,709 Woodbine Ave,Dallas,TX,75203,440000,4,2.5,Cedar Cliff,3372,6316,2020,184,130,,Active,January-9-2021 01:00 AM,January-9-2021 03:00 PM,http://www.redfin.com/TX/Dallas/709-Woodbine-Ave-75203/home/30837267,NTREIS,14376384,N,Y,32.740797,-96.80204
MLS Listing,,Condo/Co-op,3945 Buena Vista St Unit F,Dallas,TX,75204,255000,2,1.5,Bristle Cone Twnhs Condos,999,95222,1980,112,255,311,Active,,,http://www.redfin.com/TX/Dallas/3945-Buena-Vista-St-75204/unit-F/home/30798978,NTREIS,14437463,N,Y,32.8128862,-96.7973516
MLS Listing,,Multi-Family (5+ Unit),736 N Zang Blvd,Dallas,TX,75208,1067500,6,10.0,Zang S Crystal Hill,3909,7623,1925,813,273,,Active,,,http://www.redfin.com/TX/Dallas/736-N-Zang-Blvd-75208/home/30828898,NTREIS,13956770,N,Y,32.752087,-96.823633
MLS Listing,,Condo/Co-op,2222 N Prairie Ave #3,Dallas,TX,75204,519000,2,2.5,Prairie Place,1838,10890,2017,33,282,300,Active,,,http://www.redfin.com/TX/Dallas/2222-N-Prairie-Ave-75204/unit-3/home/147236050,NTREIS,14481927,N,Y,32.8094146,-96.7812287
MLS Listing,,Multi-Family (2-4 Unit),4710 Manett St,Dallas,TX,75204,574500,2,2.5,Rick & Hurts North Fitzhugh Ave,2074,6098,2018,74,277,,Active,,,http://www.redfin.com/TX/Dallas/4710-Manett-St-75204/home/30809193,NTREIS,14458633,N,Y,32.8112127,-96.7852266
MLS Listing,,Single Family Residential,4143 Entrada Way,Dallas,TX,75219,699900,3,2.5,Skyline Terrace Villas,2324,,2019,317,301,100,Active,January-9-2021 11:00 AM,January-9-2021 06:00 PM,http://www.redfin.com/TX/Dallas/4143-Entrada-WAY-75219/home/160894797,NTREIS,14290864,N,Y,32.805609,-96.819417
MLS Listing,,Multi-Family (5+ Unit),4919 San Jacinto St,Dallas,TX,75206,3690000,0,,College Hill,12624,19994,1960,303,292,,Active,,,http://www.redfin.com/TX/Dallas/4919-San-Jacinto-St-75206/home/30793276,NTREIS,14302650,N,Y,32.8058726,-96.7748717
MLS Listing,,Single Family Residential,4727 Capitol Ave,Dallas,TX,75204,419000,3,2.0,Golf Pak,1523,7144,1936,67,275,,Active,,,http://www.redfin.com/TX/Dallas/4727-Capitol-Ave-75204/home/30809403,NTREIS,14464341,N,Y,32.8106218,-96.7831764
MLS Listing,,Single Family Residential,4145 Maison Rdg,Dallas,TX,75219,599900,3,2.5,Skyline Terrace Villas,1997,,2020,93,300,100,Active,January-9-2021 11:00 AM,January-9-2021 05:00 PM,http://www.redfin.com/TX/Dallas/4145-Maison-RDG-75219/home/173378025,NTREIS,14449774,N,Y,32.805213,-96.819987
MLS Listing,,Condo/Co-op,3701 Turtle Creek Blvd Unit 7H,Dallas,TX,75219,439000,1,2.0,Turtle Creek North Condo,1340,,1962,183,328,929,Active,,,http://www.redfin.com/TX/Dallas/3701-Turtle-Creek-Blvd-75219/unit-7H/home/30795373,NTREIS,14383783,N,Y,32.8130094,-96.8018222
MLS Listing,,Condo/Co-op,3701 Turtle Creek Blvd Unit 5BF,Dallas,TX,75219,229900,1,1.0,Turtle Creek North Condo,832,58414,1962,60,276,697,Active,,,http://www.redfin.com/TX/Dallas/3701-Turtle-Creek-Blvd-75219/unit-5BF/home/30795183,NTREIS,14469170,N,Y,32.8130094,-96.8018222
MLS Listing,,Condo/Co-op,3701 Turtle Creek Blvd Unit 5D,Dallas,TX,75219,227000,1,1.0,Turtle Creek North Condo,795,58414,1962,155,286,671,Active,,,http://www.redfin.com/TX/Dallas/3701-Turtle-Creek-Blvd-75219/unit-5D/home/30795160,NTREIS,14403866,N,Y,32.8130094,-96.8018222
MLS Listing,,Condo/Co-op,3701 Turtle Creek Blvd Unit 6A,Dallas,TX,75219,258900,1,1.0,Turtle Creek North Condo,1160,58414,1962,120,223,807,Active,,,http://www.redfin.com/TX/Dallas/3701-Turtle-Creek-Blvd-75219/unit-6A/home/30795194,NTREIS,14428882,N,Y,32.8130094,-96.8018222
MLS Listing,,Condo/Co-op,3701 Turtle Crk Unit 5C,Dallas,TX,75219,249000,1,1.0,Turtle Crk North Condo,1025,58414,1962,64,243,847,Active,,,http://www.redfin.com/TX/Dallas/3701-Turtle-Creek-Blvd-75219/unit-5C/home/30795165,NTREIS,14466745,N,Y,32.8130094,-96.8018222
MLS Listing,,Condo/Co-op,3701 Turtle Creek Blvd Unit 4BF,Dallas,TX,75219,349000,2,2.0,Turtle Creek North Condo,1355,,1962,85,258,961,Active,,,http://www.redfin.com/TX/Dallas/3701-Turtle-Creek-Blvd-75219/unit-4BF/home/30795182,NTREIS,14437257,N,Y,32.8130094,-96.8018222
MLS Listing,,Vacant Land,3412 Meadow St,Dallas,TX,75215,40000,0,,Caviness,,2701,,338,,,Active,,,http://www.redfin.com/TX/Dallas/3412-Meadow-St-75215/home/30799204,NTREIS,14276901,N,Y,32.769318,-96.761066
MLS Listing,,Condo/Co-op,4914 Live Oak St Unit 9-C,Dallas,TX,75206,399999,2,2.5,Metropolitan On Live Oak,1816,7405,2018,561,220,220,Active,,,http://www.redfin.com/TX/Dallas/4914-Live-Oak-St-75206/unit-9-C/home/167150654,NTREIS,13852512,N,Y,32.8029585,-96.7714079
MLS Listing,,Single Family Residential,4126 Entrada Way,Dallas,TX,75219,799000,3,4.0,Skyline Terrace Villas,2938,,2019,282,272,100,Active,,,http://www.redfin.com/TX/Dallas/4126-Entrada-WAY-75219/home/160889175,NTREIS,14311457,N,Y,32.805634,-96.819503
MLS Listing,,Single Family Residential,4144 Entrada Way,Dallas,TX,75219,1131200,4,4.5,Skyline Terrace Villas,3990,,2019,442,284,100,Active,January-9-2021 11:00 AM,January-9-2021 06:00 PM,http://www.redfin.com/TX/Dallas/4144-Entrada-Way-75219/home/169570860,NTREIS,14214994,N,Y,32.805726,-96.8193964
MLS Listing,,Single Family Residential,4146 Maison Rdg,Dallas,TX,75219,779400,3,3.0,Skyline Terrace Villas,2792,,2020,191,279,100,Active,January-9-2021 11:00 AM,January-9-2021 05:00 PM,http://www.redfin.com/TX/Dallas/4146-Maison-RDG-75219/home/172355583,NTREIS,14379451,N,Y,32.805393,-96.819855
MLS Listing,,Condo/Co-op,4914 Live Oak St #1,Dallas,TX,75206,438000,2,2.5,Metropolitan On Live Oak,1859,7405,2019,93,236,220,Active,,,http://www.redfin.com/TX/Dallas/4914-Live-Oak-St-75206/unit-1/home/169393799,NTREIS,13852486,N,Y,32.8031848,-96.771565
MLS Listing,,Condo/Co-op,4039 Cole Ave #102,Dallas,TX,75204,219000,2,2.5,Cole Park Condo,1053,27835,1960,79,208,519,Active,,,http://www.redfin.com/TX/Dallas/4039-Cole-Ave-75204/unit-102/home/30799161,NTREIS,14456365,N,Y,32.8133098,-96.7943294
MLS Listing,,Single Family Residential,4862 Deere St,Dallas,TX,75204,589000,3,3.0,Monarch Place,1974,1481,2021,206,298,,Active,,,http://www.redfin.com/TX/Dallas/4862-Deere-St-75204/home/168660346,NTREIS,14367831,N,Y,32.8098158,-96.7810643
MLS Listing,,Townhouse,4928 Lexington Ct,Dallas,TX,75206,479900,3,3.5,Residences on Bennett Avenue,2276,1394,2020,66,211,125,Active,,,http://www.redfin.com/TX/Dallas/4928-Lexington-Ct-75206/home/170653087,NTREIS,14464546,N,Y,32.805338,-96.773923
